isoform_id	gencode_biotype
ENST00000706693.1	nonsense_mediated_decay
ENST00000586417.5	nonsense_mediated_decay
ENST00000588857.5	nonsense_mediated_decay
ENST00000588667.5	nonsense_mediated_decay
ENST00000559340.2	nonsense_mediated_decay
ENST00000439556.3	protein_coding
ENST00000414906.5	nonsense_mediated_decay
ENST00000598225.5	nonsense_mediated_decay
ENST00000601537.5	nonsense_mediated_decay
ENST00000591254.1	nonsense_mediated_decay
ENST00000591499.5	nonsense_mediated_decay
ENST00000593114.5	nonsense_mediated_decay
ENST00000865481.1	protein_coding
ENST00000865480.1	protein_coding
ENST00000590508.6	protein_coding
ENST00000870924.1	protein_coding
ENST00000533683.7	protein_coding
ENST00000254322.3	protein_coding
ENST00000677204.1	protein_coding
ENST00000598987.5	nonsense_mediated_decay
ENST00000680461.1	nonsense_mediated_decay
ENST00000598597.7	nonsense_mediated_decay
ENST00000680803.1	nonsense_mediated_decay
ENST00000550308.6	protein_coding
ENST00000664983.1	retained_intron
ENST00000602022.5	nonsense_mediated_decay
ENST00000221671.8	protein_coding
ENST00000481671.6	nonsense_mediated_decay
ENST00000627144.2	protein_coding
ENST00000248076.4	protein_coding
ENST00000595101.5	protein_coding
ENST00000527220.2	nonsense_mediated_decay
ENST00000594761.5	nonsense_mediated_decay
ENST00000690841.1	nonsense_mediated_decay
ENST00000379656.7	protein_coding
ENST00000596962.5	nonsense_mediated_decay
ENST00000252809.3	protein_coding
ENST00000582770.6	nonsense_mediated_decay
ENST00000862464.1	protein_coding
ENST00000629999.3	nonsense_mediated_decay
ENST00000602113.5	nonsense_mediated_decay
ENST00000452918.7	protein_coding
ENST00000630940.2	nonsense_mediated_decay
ENST00000602804.5	nonsense_mediated_decay
ENST00000588731.6	nonsense_mediated_decay
ENST00000502506.6	nonsense_mediated_decay
ENST00000507754.9	protein_coding
ENST00000557978.6	nonsense_mediated_decay
ENST00000444249.6	protein_coding
ENST00000592160.5	protein_coding
ENST00000601100.5	protein_coding
ENST00000469078.5	nonsense_mediated_decay
ENST00000261560.10	protein_coding
ENST00000937689.1	protein_coding
ENST00000311048.11	protein_coding
ENST00000596989.1	protein_coding_CDS_not_defined
ENST00000342680.5	nonsense_mediated_decay
ENST00000574110.5	nonsense_mediated_decay
ENST00000254262.9	nonsense_mediated_decay
ENST00000284000.9	protein_coding
ENST00000587385.6	retained_intron
ENST00000601957.5	protein_coding
ENST00000600231.5	nonsense_mediated_decay
ENST00000262631.11	protein_coding
ENST00000592290.5	nonsense_mediated_decay
ENST00000592092.2	retained_intron
ENST00000378887.4	protein_coding
ENST00000360535.9	protein_coding
ENST00000433993.6	protein_coding
ENST00000684119.1	protein_coding
ENST00000588512.5	nonsense_mediated_decay
ENST00000882775.1	protein_coding
ENST00000866821.1	protein_coding
ENST00000378626.5	protein_coding
ENST00000314980.5	protein_coding
ENST00000572515.5	protein_coding
ENST00000509705.3	nonsense_mediated_decay
ENST00000881776.1	protein_coding
ENST00000292853.9	protein_coding
ENST00000601358.5	nonsense_mediated_decay
ENST00000391844.8	nonsense_mediated_decay
ENST00000409735.9	protein_coding
ENST00000643596.1	nonsense_mediated_decay
ENST00000396819.8	protein_coding
ENST00000679002.1	retained_intron
ENST00000263370.3	protein_coding
ENST00000378313.7	protein_coding
ENST00000594136.2	nonsense_mediated_decay
ENST00000593726.5	protein_coding
ENST00000593545.5	nonsense_mediated_decay
ENST00000389341.9	protein_coding
ENST00000596251.6	protein_coding
ENST00000453535.1	nonsense_mediated_decay
ENST00000406487.6	protein_coding
ENST00000405312.8	protein_coding
ENST00000594342.5	nonsense_mediated_decay
ENST00000270066.11	protein_coding
ENST00000593088.5	nonsense_mediated_decay
ENST00000620012.4	nonsense_mediated_decay
ENST00000344956.8	protein_coding
ENST00000611077.5	protein_coding
ENST00000391952.7	nonsense_mediated_decay
ENST00000245932.11	protein_coding
ENST00000302177.3	protein_coding
ENST00000600194.5	protein_coding
ENST00000597589.5	retained_intron
ENST00000263280.11	protein_coding
ENST00000391910.7	protein_coding
ENST00000596995.1	nonsense_mediated_decay
ENST00000221922.11	protein_coding
ENST00000340932.7	protein_coding
ENST00000245222.9	protein_coding
ENST00000597011.5	protein_coding
ENST00000594195.2	nonsense_mediated_decay
ENST00000600406.2	protein_coding
ENST00000200453.6	protein_coding
ENST00000704027.1	protein_coding
ENST00000880971.1	protein_coding
ENST00000601065.5	nonsense_mediated_decay
ENST00000889928.1	protein_coding
ENST00000309877.11	protein_coding
ENST00000598979.5	nonsense_mediated_decay
ENST00000377092.8	nonsense_mediated_decay
ENST00000599732.5	protein_coding
ENST00000601675.5	protein_coding
ENST00000270617.8	protein_coding
ENST00000391809.6	protein_coding
ENST00000599881.5	nonsense_mediated_decay
ENST00000597707.5	protein_coding
ENST00000544410.1	nonsense_mediated_decay
ENST00000874499.1	protein_coding
ENST00000319590.8	protein_coding
ENST00000330123.9	protein_coding
ENST00000594682.6	nonsense_mediated_decay
ENST00000598578.5	nonsense_mediated_decay
ENST00000431666.6	protein_coding
ENST00000396383.5	protein_coding
ENST00000436445.5	nonsense_mediated_decay
ENST00000326764.10	protein_coding
ENST00000524407.7	protein_coding
ENST00000587283.5	protein_coding
ENST00000445196.5	nonsense_mediated_decay
ENST00000444469.4	protein_coding
ENST00000425675.7	protein_coding
ENST00000085068.7	protein_coding
ENST00000935738.1	protein_coding
ENST00000434937.3	protein_coding
ENST00000468396.5	lncRNA
ENST00000597061.1	nonsense_mediated_decay
ENST00000602149.1	protein_coding
ENST00000447310.5	nonsense_mediated_decay
ENST00000299871.9	protein_coding
ENST00000451275.1	nonsense_mediated_decay
ENST00000600125.5	nonsense_mediated_decay
ENST00000601584.1	nonsense_mediated_decay
ENST00000596248.1	nonsense_mediated_decay
ENST00000601521.5	protein_coding
ENST00000217233.9	protein_coding
ENST00000461304.5	nonsense_mediated_decay
ENST00000681539.1	protein_coding
ENST00000681129.1	protein_coding
ENST00000645910.1	nonsense_mediated_decay
ENST00000217254.11	protein_coding
ENST00000541082.2	protein_coding
ENST00000381812.5	protein_coding
ENST00000474384.2	nonsense_mediated_decay
ENST00000876978.1	protein_coding
ENST00000416600.6	protein_coding
ENST00000428216.4	protein_coding
ENST00000452938.5	protein_coding
ENST00000347364.7	protein_coding
ENST00000480436.5	protein_coding_CDS_not_defined
ENST00000854104.1	protein_coding
ENST00000377452.4	protein_coding
ENST00000202677.12	protein_coding
ENST00000398425.7	protein_coding
ENST00000696793.1	nonsense_mediated_decay
ENST00000700944.2	lncRNA
ENST00000718306.1	protein_coding
ENST00000300403.11	protein_coding
ENST00000202017.6	protein_coding
ENST00000452892.3	protein_coding
ENST00000706471.1	nonsense_mediated_decay
ENST00000359676.9	protein_coding
ENST00000880500.1	protein_coding
ENST00000483118.5	nonsense_mediated_decay
ENST00000884253.1	protein_coding
ENST00000461661.2	nonsense_mediated_decay
ENST00000696980.1	nonsense_mediated_decay
ENST00000374810.8	protein_coding
ENST00000306750.3	protein_coding
ENST00000403542.6	nonsense_mediated_decay
ENST00000444878.5	nonsense_mediated_decay
ENST00000359675.6	protein_coding
ENST00000645033.1	nonsense_mediated_decay
ENST00000882544.1	protein_coding
ENST00000484417.5	nonsense_mediated_decay
ENST00000483871.6	nonsense_mediated_decay
ENST00000396825.4	protein_coding
ENST00000536532.6	nonsense_mediated_decay
ENST00000696006.1	nonsense_mediated_decay
ENST00000479421.5	nonsense_mediated_decay
ENST00000537323.5	nonsense_mediated_decay
ENST00000698218.1	nonsense_mediated_decay
ENST00000419593.5	nonsense_mediated_decay
ENST00000452133.1	nonsense_mediated_decay
ENST00000372518.5	protein_coding
ENST00000372409.8	protein_coding
ENST00000862678.1	protein_coding
ENST00000862677.1	protein_coding
ENST00000372230.10	protein_coding
ENST00000290246.11	protein_coding
ENST00000340954.11	protein_coding
ENST00000623528.3	nonsense_mediated_decay
ENST00000466152.5	nonsense_mediated_decay
ENST00000312783.10	protein_coding
ENST00000492498.5	nonsense_mediated_decay
ENST00000520497.1	nonsense_mediated_decay
ENST00000371132.8	protein_coding
ENST00000467096.5	nonsense_mediated_decay
ENST00000331758.8	protein_coding
ENST00000313733.9	protein_coding
ENST00000370368.5	protein_coding
ENST00000520485.5	nonsense_mediated_decay
ENST00000217185.3	protein_coding
ENST00000618568.4	nonsense_mediated_decay
ENST00000470551.1	nonsense_mediated_decay
ENST00000352957.9	protein_coding
ENST00000400075.4	protein_coding
ENST00000460212.1	nonsense_mediated_decay
ENST00000899528.1	protein_coding
ENST00000286800.8	protein_coding
ENST00000270112.7	protein_coding
ENST00000457807.5	nonsense_mediated_decay
ENST00000300260.7	nonsense_mediated_decay
ENST00000443785.5	nonsense_mediated_decay
ENST00000652654.3	nonsense_mediated_decay
ENST00000545369.2	nonsense_mediated_decay
ENST00000442441.5	nonsense_mediated_decay
ENST00000413017.2	protein_coding
ENST00000332131.9	protein_coding
ENST00000288344.14	nonsense_mediated_decay
ENST00000680539.1	retained_intron
ENST00000482953.5	retained_intron
ENST00000332149.10	protein_coding
ENST00000464750.5	nonsense_mediated_decay
ENST00000397826.8	protein_coding
ENST00000334538.13	nonsense_mediated_decay
ENST00000486023.1	retained_intron
ENST00000457828.6	protein_coding
ENST00000399777.2	nonsense_mediated_decay
ENST00000498133.5	nonsense_mediated_decay
ENST00000355028.4	protein_coding
ENST00000399767.6	protein_coding
ENST00000399744.8	protein_coding
ENST00000331444.12	protein_coding
ENST00000427407.5	nonsense_mediated_decay
ENST00000907534.1	protein_coding
ENST00000434568.5	nonsense_mediated_decay
ENST00000406395.5	protein_coding
ENST00000455843.5	nonsense_mediated_decay
ENST00000428707.2	protein_coding
ENST00000432883.5	protein_coding
ENST00000399807.7	nonsense_mediated_decay
ENST00000351989.8	protein_coding
ENST00000439169.2	protein_coding
ENST00000443409.1	nonsense_mediated_decay
ENST00000292733.11	protein_coding
ENST00000411769.1	nonsense_mediated_decay
ENST00000493460.2	retained_intron
ENST00000292748.7	protein_coding
ENST00000415762.6	nonsense_mediated_decay
ENST00000248958.5	protein_coding
ENST00000339468.8	protein_coding
ENST00000735273.1	lncRNA
ENST00000446942.5	nonsense_mediated_decay
ENST00000875914.1	protein_coding
ENST00000398941.6	protein_coding
ENST00000420442.5	nonsense_mediated_decay
ENST00000413137.6	nonsense_mediated_decay
ENST00000397872.5	protein_coding
ENST00000397873.6	protein_coding
ENST00000338306.8	protein_coding
ENST00000343605.5	protein_coding
ENST00000404885.5	protein_coding
ENST00000540687.6	protein_coding_CDS_not_defined
ENST00000412985.6	nonsense_mediated_decay
ENST00000715268.1	nonsense_mediated_decay
ENST00000420700.5	nonsense_mediated_decay
ENST00000425028.5	nonsense_mediated_decay
ENST00000411850.5	protein_coding
ENST00000422426.5	nonsense_mediated_decay
ENST00000432700.5	nonsense_mediated_decay
ENST00000616056.4	protein_coding
ENST00000425542.5	nonsense_mediated_decay
ENST00000892357.1	protein_coding
ENST00000407117.6	nonsense_mediated_decay
ENST00000492213.5	protein_coding
ENST00000404072.7	protein_coding
ENST00000338483.7	protein_coding
ENST00000436674.5	nonsense_mediated_decay
ENST00000216039.9	protein_coding
ENST00000335760.9	nonsense_mediated_decay
ENST00000433117.6	nonsense_mediated_decay
ENST00000674920.3	protein_coding
ENST00000337304.2	protein_coding
ENST00000333407.11	protein_coding
ENST00000680444.1	nonsense_mediated_decay
ENST00000623287.4	nonsense_mediated_decay
ENST00000263255.10	nonsense_mediated_decay
ENST00000428799.1	nonsense_mediated_decay
ENST00000476893.5	protein_coding_CDS_not_defined
ENST00000904234.1	protein_coding
ENST00000874729.1	protein_coding
ENST00000968684.1	protein_coding
ENST00000403744.7	protein_coding
ENST00000440761.1	nonsense_mediated_decay
ENST00000864335.1	protein_coding
ENST00000431834.5	nonsense_mediated_decay
ENST00000381021.7	nonsense_mediated_decay
ENST00000453630.5	nonsense_mediated_decay
ENST00000457572.5	nonsense_mediated_decay
ENST00000626012.2	nonsense_mediated_decay
ENST00000395738.2	protein_coding
ENST00000474879.7	protein_coding
ENST00000474361.6	nonsense_mediated_decay
ENST00000649602.1	protein_coding
ENST00000380579.6	protein_coding
ENST00000683569.1	protein_coding
ENST00000380492.8	protein_coding
ENST00000380488.9	protein_coding
ENST00000333590.6	protein_coding
ENST00000635598.1	nonsense_mediated_decay
ENST00000870415.1	protein_coding
ENST00000380241.7	protein_coding
ENST00000398080.5	protein_coding
ENST00000871544.1	protein_coding
ENST00000696704.1	nonsense_mediated_decay
ENST00000457145.6	protein_coding
ENST00000378619.4	protein_coding
ENST00000544439.5	protein_coding
ENST00000542639.6	protein_coding
ENST00000890308.1	protein_coding
ENST00000298190.10	protein_coding
ENST00000344302.9	protein_coding
ENST00000901195.1	protein_coding
ENST00000616978.5	protein_coding
ENST00000352078.8	protein_coding
ENST00000595796.5	protein_coding
ENST00000898811.1	protein_coding
ENST00000898816.1	protein_coding
ENST00000481090.6	nonsense_mediated_decay
ENST00000470062.5	nonsense_mediated_decay
ENST00000445167.7	protein_coding
ENST00000376423.8	protein_coding
ENST00000703988.1	protein_coding
ENST00000880897.1	protein_coding
ENST00000872803.1	protein_coding
ENST00000619373.5	protein_coding
ENST00000476032.2	protein_coding
ENST00000374811.8	protein_coding
ENST00000374719.8	protein_coding
ENST00000356413.5	protein_coding
ENST00000373829.8	protein_coding
ENST00000699780.1	nonsense_mediated_decay
ENST00000479991.1	nonsense_mediated_decay
ENST00000480681.1	retained_intron
ENST00000877175.1	protein_coding
ENST00000553110.8	protein_coding
ENST00000493905.6	nonsense_mediated_decay
ENST00000480513.6	nonsense_mediated_decay
ENST00000898854.1	protein_coding
ENST00000907057.1	protein_coding
ENST00000361229.8	protein_coding
ENST00000447531.5	protein_coding
ENST00000442614.5	protein_coding
ENST00000620307.4	protein_coding
ENST00000255499.3	protein_coding
ENST00000674826.1	nonsense_mediated_decay
ENST00000372397.6	protein_coding
ENST00000372246.7	nonsense_mediated_decay
ENST00000672401.1	protein_coding
ENST00000956907.1	protein_coding
ENST00000371979.7	protein_coding
ENST00000345865.6	protein_coding
ENST00000674997.1	nonsense_mediated_decay
ENST00000863473.1	protein_coding
ENST00000466323.5	nonsense_mediated_decay
ENST00000330374.7	protein_coding
ENST00000620088.4	nonsense_mediated_decay
ENST00000621629.4	nonsense_mediated_decay
ENST00000628176.2	protein_coding
ENST00000369808.7	protein_coding
ENST00000601016.6	protein_coding
ENST00000615986.4	nonsense_mediated_decay
ENST00000612012.5	protein_coding
ENST00000369682.4	protein_coding
ENST00000322269.10	protein_coding
ENST00000816963.1	lncRNA
ENST00000488344.6	nonsense_mediated_decay
ENST00000711174.2	protein_coding
ENST00000972741.1	nonsense_mediated_decay
ENST00000972767.1	nonsense_mediated_decay
